Area,Career Level,Company,Date Posted,Date Scraped,Employer Contact Number,Employer Email,Industry,Job Type,Job Title,YearsofExperience,Qualification,Salary,Search Term,jobtick_avgsalary,jobtick_Javascript,jobtick_HTML,jobtick_ReactJS,jobtick_engineerjobs,jobtick_developerjobs,jobtick_programmerjobs,Company Website,Job Link,Job Highlights,Job Functions
Not Specified,Entry,Wisetech Interglobe Limited,23-09-2021,22-10-2021,0,no-email@email.com,Others,"Full Time, Permanent",Senior Programmer (Applications Development â€“ Mobile Apps),3,Not Specified,NotSpecified,Analyst Programmer,0,0,0,0,0,0,1,Not Specified,/hk/en/job/senior-programmer-applications-development-mobile-apps-100003008760972,"['5 Days work, Yau Tong', 'Leadership with developing IOS and Android App', '3+ yrs in Android / IOS application development']","Information Technology (IT), Software Development, Technical Writing, Mobile / Wireless Communications"
Not Specified,Middle,Hays,24-09-2021,22-10-2021,['2230-7433'],no-email@email.com,Human Resources Management/Consultancy,"Full Time, Permanent",IT Application Support - Banking,1,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,http://hays.com.hk,/hk/en/job/it-application-support-banking-100003008761935,"['First Line Application Support', 'Futures and Trading System', 'Financial Institution']","Information Technology (IT), Application Specialist - Software, Support, Others"
Not Specified,Entry,Ebroker Systems Limited,24-09-2021,22-10-2021,0,no-email@email.com,Information Technology,"Full Time, Permanent",Software Developer-Fintech (Fresh Graduates are welcome),1,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,1,0,http://www.ebrokernet.com,/hk/en/job/software-developer-fintech-fresh-graduates-are-welcome-100003008649734,"['Hong Kong listed leading Fintech company', 'We create Financial IT solutions', 'Provides on-the-job training; 5-day work']","Information Technology (IT), Application Specialist - Software, Software Development, Others"
Not Specified,Entry,Thales Transport & Security (Hong Kong) Limited,23-09-2021,22-10-2021,0,no-email@email.com,Information Technology,"Full Time, Permanent","Consultant, Cybersecurity & IT Audit",1,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,http://www.thalesgroup.com/transport,/hk/en/job/consultant-cybersecurity-it-audit-100003008760595,"['Young & friendly team', 'Regular salary review', 'Certificate sponsorship']","Information Technology (IT), IT Auditing, Security, Technical / Functional Consulting"
Not Specified,Senior,Cwesearch Limited,23-09-2021,22-10-2021,0,no-email@email.com,Banking,"Full Time, Permanent",Full Stack Engineer,3,Degree,HK$35K-45K/month,Analyst Programmer,40,0,0,1,1,0,0,Not Specified,/hk/en/job/full-stack-engineer-100003008759008,"['Competitive Salary', 'Wide-ranging project exposure', 'Start-up and flexible culture']","Information Technology (IT), IT - Webmaster / SEO, Software Development"
Not Specified,Middle,Data World Solutions Limited,23-09-2021,22-10-2021,['20210803'],no-email@email.com,Information Technology,"Full Time, Permanent",Senior ERP Consultant â€“ Epicor Software (5 days),3,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,Not Specified,/hk/en/job/senior-erp-consultant-epicor-software-5-days-100003008759745,"['Consultant, Application / Business Consultant', 'Accounting, ERP, Manufacturing', 'Epicor']","Information Technology (IT), Application Specialist - Software, Technical / Functional Consulting"
Not Specified,Entry,The Hong Kong Jockey Club,23-09-2021,22-10-2021,['2576-1987'],no-email@email.com,Athletics/Sports,"Full Time, Permanent",Systems Officer,2,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,http://www.hkjc.com,/hk/en/job/systems-officer-100003008758506,"['Tertiary or above education information systems', 'Minimum of 2 years relevant working experience', 'knowledge of software development lifecycle']","Information Technology (IT), Product Management / Business Analyst, Network & System, Data Scientist"
Not Specified,Middle,BOCI,06-10-2021,22-10-2021,0,no-email@email.com,Financial Services,"Full Time, Permanent","AVP, Database Administrator",5,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,http://www.bocigroup.com,/hk/en/job/avp-database-administrator-100003008794890,"['Database installation, configuration & maintenance', 'Oracle RDBMS, Sybase Enterprise DB, Microsoft SQL', 'Relevant certification preferred']","Professional Services, Business Analysis / Data Analysis, Information Technology (IT), DBA"
Not Specified,Entry,Primetech Technology Limited,05-10-2021,22-10-2021,0,no-email@email.com,Information Technology,"Full Time, Permanent",System Administrator,1,Not Specified,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,http://www.primetech.com.hk,/hk/en/job/system-administrator-100003008787379,"['Flexible working hour', 'Great career exposure', 'Opportunity to develop and progress career']","Information Technology (IT), IT Management, Network & System"
Not Specified,Entry,Pawsible Technology Limited,23-09-2021,22-10-2021,0,no-email@email.com,Information Technology,"Full Time, Permanent",Programmer,1,Not Specified,NotSpecified,Analyst Programmer,0,0,0,0,0,0,1,Not Specified,/hk/en/job/programmer-100003008758370,"['2 years Experience in applications programming', '5-day work week', 'Friendly working environment']","Information Technology (IT), Software Development"
Not Specified,Entry,Uber (Asia) Limited,08-10-2021,22-10-2021,0,no-email@email.com,Mass Transportation,"Full Time, Permanent",Community Operation Associate,1,Not Specified,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,Not Specified,/hk/en/job/community-operation-associate-100003008801788,"['5 days work', 'Strong communication and interpersonal skills', 'Deliver quality and consistent customer service']","Sales, CS & Business Devpt, Customer Service - Supervisor / Officer, Information Technology (IT), Support, E-commerce, Others"
Not Specified,Middle,Fountain Set (Holdings) Limited,08-10-2021,22-10-2021,0,no-email@email.com,Clothing/Garment/Textile,"Full Time, Permanent",SAP Officer,2,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,http://www.fshl.com,/hk/en/job/sap-officer-100003008801358,"['Listed company, 5-day work week & double pay', 'Degree holder or above', 'Min. 2 years solid SAP experience']","Information Technology (IT), Application Specialist - Software, IT Project Management / Team Lead, Technical / Functional Consulting"
Not Specified,Middle,IT Solutions Limited.,05-10-2021,22-10-2021,0,['jobs @itsolutions.com.hkorPlease'],Information Technology,"Full Time, Permanent",IT Operators (IBM Mainframe or Unix or Linux or Windows) - Major Bank,1,Non-Degree Tertiary,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,Not Specified,/hk/en/job/it-operators-ibm-mainframe-or-unix-or-linux-or-windows-major-bank-100003008793336,"['Computer Operation in Mainframe/Unix/Linux/WIN', 'Fresh Graduates are welcome', 'Develop Career in a Major Bank']","Information Technology (IT), Support, Network & System, Others"
Not Specified,Middle,Public Finance Limited,08-10-2021,22-10-2021,0,no-email@email.com,Financial Services,"Full Time, Permanent",System Security Officer,4,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,http://www.publicfinance.com.hk,/hk/en/job/system-security-officer-100003008804622,"['Double Pay; Discretionary Bonus; Insurance Benefit', 'Manage security equipment & services for network', 'Degree in Computer Studies or related discipline']","Information Technology (IT), Hardware, Security, Network & System"
Not Specified,Entry,Melco Resorts & Entertainment Limited,08-10-2021,22-10-2021,0,no-email@email.com,Trading and Distribution,"Full Time, Permanent",Junior Software Testing Engineer - REQ5776,1,Degree,NotSpecified,Analyst Programmer,0,1,1,0,1,0,0,Not Specified,/hk/en/job/junior-software-testing-engineer-req5776-100003008804076,"['Create, manage, and execute test cases', 'Design and conduct exploratory tests', 'Exposure working in a DevOps workflow']","Information Technology (IT), Testing / QA"
Not Specified,Middle,EY,05-10-2021,22-10-2021,0,no-email@email.com,Accounting/Audit/Tax Services,"Full Time, Permanent",Consulting - Data & Analytics - Data Engineer - Hong Kong,5,Not Specified,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,Not Specified,/hk/en/job/consulting-data-analytics-data-engineer-hong-kong-100003008791339,"['5+ yearsâ€™ experience as an ETL developer', 'Project delivery toolset experience in ETL tools', 'Knowledge and experience in project delivery']","Professional Services, Business Consultancy, Information Technology (IT), Product Management / Business Analyst, Technical / Functional Consulting"
Not Specified,Entry,Seamatch Asia Limited,04-10-2021,22-10-2021,0,no-email@email.com,Human Resources Management/Consultancy,"Full Time, Permanent",(Junior / Senior) System Engineer / Network Engineer / In house Technical support,2,Non-Degree Tertiary,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,Not Specified,/hk/en/job/junior-senior-system-engineer-network-engineer-in-house-technical-support-100003008786512,"['System Engineer - Window/ Unix/ Linux server admin', 'Network Engineer - Switch,Router,Firewall, LAN/WAN', 'IT Support - Hardware & software install, config']","Information Technology (IT), Support, Application Specialist - Network, Network & System"
Not Specified,Senior,cargo-partner Asia Pacific Limited,05-10-2021,22-10-2021,0,no-email@email.com,Freight Forwarding/Delivery/Shipping,"Full Time, Permanent",Business Solution Manager,5,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,https://cargo-partner.com/,/hk/en/job/business-solution-manager-100003008790073,"['Freight forwarding / supply chain background', 'Program experience in Robotic software', 'Excellent communication & project management']","Professional Services, Business Analysis / Data Analysis, Information Technology (IT), Technical / Functional Consulting, Transportation & Logistics, Freight Forwarding"
Not Specified,Senior,EY,07-10-2021,22-10-2021,0,no-email@email.com,Accounting/Audit/Tax Services,"Full Time, Permanent",Core Business Services - Administration - Senior Associate - Hong Kong,1,Not Specified,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,Not Specified,/hk/en/job/core-business-services-administration-senior-associate-hong-kong-100003008799033,"['Manage the materials in computer library', 'Prepare various reports & notices for executives', 'Minimum three years of relevant working experience']","Accounting, Financial Analyst, Others, Information Technology (IT), IT Auditing"
Not Specified,Entry,Messe Frankfurt (HK) Limited,04-10-2021,22-10-2021,['2511-5112'],['HR @hongkong.messefrankfurt.com'],General Business Services,"Full Time, Permanent",IT Technician,1,Non-Degree Tertiary,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,http://www.messefrankfurt.com,/hk/en/job/it-technician-100003008788885,"['IT helpdesk support', 'IT asset purchase & inventory management', 'Data security & backup operations']","Information Technology (IT), Support, Network & System, Others"
Not Specified,Middle,Lloyd Karson International Limited,08-10-2021,22-10-2021,0,no-email@email.com,Human Resources Management/Consultancy,"Full Time, Permanent","Senior Windows Engineer / Senior System Engineer - Windows(AD, O365, VM, Cloud) â€“ FSI (HKD50 â€“ 60k)",6,Degree,HK$45K-70K/month,Analyst Programmer,57,0,0,0,0,0,0,Not Specified,/hk/en/job/senior-windows-engineer-senior-system-engineer-windows-ad-o365-vm-cloud-fsi-hkd50-60k-100003008804451,"['Support on-prem & cloud infrastructure across APAC', 'Strong in Window, AD, Office 365, VM, Cloud', 'Immediately available is highly preferable']","Banking / Finance, Others, Information Technology (IT), Application Specialist - Network, Network & System"
Not Specified,Middle,Global Executive Consultants Limited.,30-09-2021,22-10-2021,0,no-email@email.com,Human Resources Management/Consultancy,"Full Time, Permanent","Senior Java Developer (Investment Bank, Equity Trading Systems) (Ref. No.: 19532) (HK$40K to $65K)",1,Degree,HK$40K-65K/month,Analyst Programmer,0,0,0,0,0,1,0,http://www.globexec.com,/hk/en/job/senior-java-developer-investment-bank-equity-trading-systems-ref-no-%3A-19532-hk%2440k-to-%2465k-100003008783388,"['Develop Equity trading systems', 'Java, regional team', 'Multinational bank, 5 days']","Banking / Finance, Equities / Capital Markets, Information Technology (IT), Application Specialist - Software, Software Development"
Not Specified,Senior,Bank of China (Hong Kong) Limited,18-10-2021,22-10-2021,0,no-email@email.com,Financial Services,"Full Time, Permanent",Business Technology Manager (Smart Work and Efficiency Division â€“ Mobile Application),3,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,Not Specified,/hk/en/job/business-technology-manager-smart-work-and-efficiency-division-mobile-application-100003008823566,"['-', '-', '-']","Information Technology (IT), Product Management / Business Analyst"
Not Specified,Entry,IT Solutions Limited.,18-10-2021,22-10-2021,0,['jobs @itsolutions.com.hk'],Information Technology,"Full Time, Permanent",Major Bank: Assistant Business Analysts / Business Analysts (CORE Banking System),1,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,Not Specified,/hk/en/job/major-bank%3A-assistant-business-analysts-business-analysts-core-banking-system-100003008823539,"['Develop your career in major Bank', 'Major Bank Core Banking Systems', 'Curent Account, Saving Account, Loan, Time Deposit']","Banking / Finance, Corporate Banking, Retail Banking, Information Technology (IT), Product Management / Business Analyst"
Not Specified,Entry,IT Solutions Limited.,16-10-2021,22-10-2021,0,['jobs @itsolutions.com.hk'],Information Technology,"Full Time, Permanent","Major Bank: IT Senior Business Analysts / BAs (Major Treasury Project - FX, Bonds, MM, etc.)",3,Degree,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,Not Specified,/hk/en/job/major-bank%3A-it-senior-business-analysts-bas-major-treasury-project-fx-bonds-mm-etc-100003008819276,"['Develop career path in Major Bank', 'Project involves Front Office to Back Office', 'e.g.: FX, Bonds, MM, Interest Rate']","Banking / Finance, Investment, Information Technology (IT), IT Project Management / Team Lead, Product Management / Business Analyst"
Not Specified,Senior,Cathay Pacific Airways Limited,11-10-2021,22-10-2021,0,no-email@email.com,Freight Forwarding/Delivery/Shipping,"Full Time, Permanent",Senior Solution Lead / Solution Lead - Finance,1,Not Specified,NotSpecified,Analyst Programmer,0,0,0,0,0,0,0,http://www.cathaypacific.com/careers,/hk/en/job/senior-solution-lead-solution-lead-finance-100003008807540,"['10+ years of related IT experience', 'Experience managing a software development team', 'Travel Benefits, 5-day work, Medical Benefits']","Information Technology (IT), IT Management, Software Development, Others"
